190	56.65204
191	57.21391
192	57.77997
193	58.35022
194	58.92466
195	59.50329
196	60.08611
197	60.67312
198	61.26432
199	61.85972
200	62.4593
201	63.0685
202	63.67224
203	64.30416
204	64.93224
205	65.54905
206	66.16656
207	66.79771
208	67.42718
209	68.04111
210	68.6581
211	69.25035
212	69.82336
213	70.40102
214	70.94799
215	71.47918
216	72.00006
217	72.48449
218	72.9244
219	73.33315
220	73.72049
221	74.06726
222	74.37798
223	74.67452
224	74.943
225	75.18216
226	75.40152
227	75.58089
228	75.72002
229	75.84122
230	75.94964
231	76.0442
232	76.1239
233	76.20638
234	76.26902
235	76.33829
236	76.38998
237	76.41017
238	76.43761
239	76.47606
240	76.52847
241	76.58068
242	76.65891
243	76.75404
244	76.86516
245	76.99085
246	77.12254
247	77.25648
248	77.40273
249	77.55308
250	77.70744
251	77.86205
251.5	77.99842
252	78.13087
252.5	78.25295
253	78.36063
253.5	78.45031
254	78.53187
254.5	78.62405
255	78.69973
255.5	78.77551
256	78.85135
256.5	78.94044
257	79.03389
257.5	79.12199
258	79.20017
258.5	79.26955
259	79.3356
259.5	79.4037
260	79.46284
260.5	79.51783
261	79.56959
261.5	79.62243
262	79.67076
262.5	79.7144
263	79.74979
263.5	79.78942
264	79.83236
264.5	79.87899
265	79.92809
265.5	79.98143
266	80.03481
266.5	80.08034
267	80.11752
267.5	80.14431
268	80.16911
268.5	80.19884
269	80.22161
269.5	80.24798
270	80.26417
270.5	80.28517
271	80.30772
271.5	80.3385
272	80.37082
272.5	80.40647
273	80.44181
273.5	80.48753
274	80.53511
274.5	80.5732
275	80.60597
275.5	80.62774
276	80.64734
276.5	80.66723
277	80.6834
277.5	80.69976
278	80.71472
278.5	80.7289
279	80.73596
279.5	80.74881
280	80.76577
280.5	80.78738
281	80.80613
281.5	80.82773
282	80.84645
282.5	80.86666
283	80.89073
283.5	80.92401
284	80.95847
284.5	80.98792
285	81.02027
285.5	81.04621
286	81.07956
286.5	81.10892
287	81.12611
287.5	81.13794
288	81.14122
288.5	81.1482
289	81.15585
289.5	81.16891
290	81.19096
290.5	81.20939
291	81.22694
291.5	81.24071
292	81.25975
292.5	81.29165
293	81.32877
293.5	81.36858
294	81.40083
294.5	81.42619
295	81.45098
295.5	81.47413
296	81.50908
296.5	81.53334
297	81.54728
297.5	81.55435
298	81.55738
298.5	81.566
299	81.56479
299.5	81.56291
300	81.5487
300.5	81.5416
301	81.54361
301.5	81.55073
302	81.56578
302.5	81.58165
303	81.60272
303.5	81.62494
304	81.64842
304.5	81.67239
305	81.69601
305.5	81.72789
306	81.77318
306.5	81.81048
307	81.84546
307.5	81.87284
308	81.89603
308.5	81.91281
309	81.91999
309.5	81.92711
310	81.923
310.5	81.93127
311	81.94665
311.5	81.97987
312	82.02429
312.5	82.06357
313	82.10158
313.5	82.12406
314	82.13823
314.5	82.1406
315	82.14951
315.5	82.16359
316	82.16581
316.5	82.15145
317	82.13449
317.5	82.1287
318	82.13541
318.5	82.13832
319	82.13218
319.5	82.11888
320	82.09978
320.5	82.08673
321	82.0872
321.5	82.10174
322	82.11807
322.5	82.12475
323	82.12486
323.5	82.12263
324	82.13326
324.5	82.15176
325	82.1829
325.5	82.20249
326	82.2105
326.5	82.22509
327	82.24381
327.5	82.27608
328	82.30626
328.5	82.32127
329	82.32903
329.5	82.32683
330	82.32583
330.5	82.32647
331	82.32438
331.5	82.31885
332	82.31273
332.5	82.30784
333	82.31332
333.5	82.33251
334	82.37237
334.5	82.41079
335	82.44738
335.5	82.46576
336	82.48351
336.5	82.4989
337	82.50715
337.5	82.51909
338	82.53067
338.5	82.53533
339	82.53743
339.5	82.53167
340	82.5297
340.5	82.53352
341	82.53604
341.5	82.54261
342	82.5542
342.5	82.57355
343	82.5941
343.5	82.61729
344	82.64388
344.5	82.66241
345	82.67133
345.5	82.6707
346	82.66931
346.5	82.65988
347	82.64499
347.5	82.63149
348	82.62454
348.5	82.62133
349	82.62731
349.5	82.63516
350	82.64372
350.5	82.65689
351	82.66813
351.5	82.67989
352	82.69146
352.5	82.70434
353	82.72355
353.5	82.74722
354	82.77133
354.5	82.7889
355	82.79788
355.5	82.7971
356	82.78624
356.5	82.77694
357	82.77097
357.5	82.77819
358	82.80064
358.5	82.82702
359	82.84585
359.5	82.84634
360	82.83584
360.5	82.83005
361	82.82805
361.5	82.83244
362	82.83942
362.5	82.84694
363	82.85502
363.5	82.85689
364	82.86234
364.5	82.86702
365	82.87402
365.5	82.8828
366	82.8884
366.5	82.89565
367	82.91172
367.5	82.93623
368	82.96142
368.5	82.97414
369	82.97671
369.5	82.9744
370	82.97122
370.5	82.97364
371	82.98015
371.5	82.98409
372	82.98941
372.5	82.98869
373	82.98933
373.5	82.98686
374	82.98587
374.5	82.98659
375	82.98917
375.5	82.99396
376	82.99406
376.5	82.99652
377	83.00632
377.5	83.01244
378	83.01942
378.5	83.0226
379	83.0277
379.5	83.03336
380	83.03674
380.5	83.04303
381	83.0536
381.5	83.05983
382	83.06643
382.5	83.06431
383	83.06606
383.5	83.0647
384	83.06914
384.5	83.07695
385	83.09404
385.5	83.11198
386	83.13051
386.5	83.14057
387	83.14167
387.5	83.13679
388	83.1331
388.5	83.13645
389	83.15179
389.5	83.16919
390	83.17582
390.5	83.1743
391	83.16382
391.5	83.15564
392	83.14982
392.5	83.14707
393	83.15361
393.5	83.16297
394	83.17886
394.5	83.19878
395	83.21896
395.5	83.23159
396	83.24488
396.5	83.25384
397	83.25979
397.5	83.26396
398	83.26755
398.5	83.28014
399	83.29308
399.5	83.29748
400	83.2967
400.5	83.29179
401	83.29008
401.5	83.29754
402	83.31045
402.5	83.32489
403	83.33667
403.5	83.34162
404	83.34525
404.5	83.34803
405	83.34767
405.5	83.3445
406	83.33818
406.5	83.32378
407	83.30283
407.5	83.27774
408	83.25582
408.5	83.24285
409	83.23927
409.5	83.24365
410	83.25642
410.5	83.2669
411	83.28373
411.5	83.30451
412	83.32975
412.5	83.35494
413	83.37271
413.5	83.38877
414	83.40251
414.5	83.41416
415	83.42286
415.5	83.43395
416	83.4399
416.5	83.44512
417	83.44303
417.5	83.43837
418	83.42912
418.5	83.42581
419	83.42691
419.5	83.42565
420	83.4249
420.5	83.42398
421	83.43186
421.5	83.44286
422	83.45312
422.5	83.45857
423	83.46074
423.5	83.46737
424	83.47868
424.5	83.49552
425	83.51943
425.5	83.54415
426	83.55497
426.5	83.55643
427	83.54671
427.5	83.53613
428	83.52661
428.5	83.52108
429	83.50895
429.5	83.49794
430	83.49518
430.5	83.49857
431	83.50768
431.5	83.51395
432	83.51675
432.5	83.51694
433	83.52458
433.5	83.53775
434	83.55517
434.5	83.56743
435	83.57736
435.5	83.58397
436	83.58782
436.5	83.5924
437	83.59635
437.5	83.59998
438	83.60138
438.5	83.59826
439	83.59658
439.5	83.60226
440	83.61509
440.5	83.62412
441	83.62949
441.5	83.63018
442	83.63087
442.5	83.63419
443	83.64324
443.5	83.64816
444	83.64836
444.5	83.64238
445	83.64075
445.5	83.6445
446	83.64719
446.5	83.65257
447	83.65443
447.5	83.6603
448	83.66352
448.5	83.66487
449	83.66476
449.5	83.65952
450	83.65331
450.5	83.642
451	83.63506
451.5	83.63355
452	83.63542
452.5	83.64314
453	83.65391
453.5	83.66547
454	83.67876
454.5	83.69467
455	83.71395
455.5	83.73074
456	83.74362
456.5	83.75426
457	83.75749
457.5	83.76011
458	83.75903
458.5	83.75456
459	83.74788
459.5	83.73667
460	83.72621
460.5	83.71669
461	83.70966
461.5	83.70352
462	83.70225
462.5	83.70611
463	83.71603
463.5	83.72511
464	83.72977
464.5	83.72759
465	83.72387
465.5	83.71746
466	83.71259
466.5	83.70603
467	83.70197
467.5	83.70497
468	83.71307
468.5	83.72252
469	83.73465
469.5	83.74216
470	83.74925
470.5	83.75516
471	83.76395
471.5	83.77615
472	83.78903
472.5	83.79857
473	83.80895
473.5	83.81302
474	83.81555
474.5	83.81511
475	83.81901
475.5	83.82482
476	83.83053
476.5	83.8318
477	83.82895
477.5	83.82663
478	83.83023
478.5	83.83899
479	83.84394
479.5	83.83859
480	83.82972
480.5	83.82448
481	83.82295
481.5	83.8207
482	83.81236
482.5	83.80326
483	83.79627
483.5	83.79345
484	83.79805
484.5	83.80316
485	83.81259
485.5	83.82163
486	83.82744
486.5	83.83104
487	83.83272
487.5	83.84449
488	83.86356
488.5	83.8785
489	83.88754
489.5	83.89347
490	83.90429
490.5	83.91789
491	83.92541
491.5	83.92831
492	83.9233
492.5	83.91848
493	83.91451
493.5	83.91523
494	83.9165
494.5	83.91364
495	83.91347
495.5	83.91501
496	83.9134
496.5	83.9057
497	83.8912
497.5	83.88074
498	83.87291
498.5	83.86705
499	83.8614
499.5	83.85979
500	83.86161
500.5	83.86114
501	83.86242
501.5	83.86058
502	83.85801
502.5	83.85417
503	83.85295
503.5	83.85881
504	83.86617
504.5	83.87918
505	83.8948
505.5	83.90909
506	83.91967
506.5	83.92294
507	83.92474
507.5	83.9302
508	83.94207
508.5	83.95416
509	83.9586
509.5	83.96366
510	83.96515
510.5	83.96479
511	83.96448
511.5	83.96205
512	83.96185
512.5	83.95992
513	83.95621
513.5	83.95496
514	83.95427
514.5	83.9604
515	83.96708
515.5	83.96678
516	83.96511
516.5	83.96395
517	83.97028
517.5	83.98427
518	84.0059
518.5	84.02007
519	84.02625
519.5	84.02859
520	84.03213
520.5	84.03358
521	84.03421
521.5	84.03432
522	84.03315
522.5	84.02947
523	84.01876
523.5	84.01539
524	84.01643
524.5	84.02131
525	84.02603
525.5	84.0248
526	84.03036
526.5	84.04415
527	84.05877
527.5	84.0773
528	84.08696
528.5	84.08688
529	84.08211
529.5	84.08072
530	84.08682
530.5	84.09264
531	84.09711
531.5	84.1007
532	84.10587
532.5	84.1111
533	84.11533
533.5	84.12498
534	84.13235
534.5	84.13887
535	84.13885
535.5	84.13538
536	84.1328
536.5	84.13231
537	84.12881
537.5	84.1251
538	84.1194
538.5	84.11816
539	84.12078
539.5	84.13013
540	84.14375
540.5	84.14933
541	84.14671
541.5	84.14273
542	84.13954
542.5	84.13813
543	84.13552
543.5	84.13124
544	84.12315
544.5	84.10958
545	84.09262
545.5	84.07928
546	84.07298
546.5	84.06977
547	84.06858
547.5	84.06794
548	84.07099
548.5	84.07414
549	84.07791
549.5	84.0814
550	84.08751
550.5	84.08663
551	84.08577
551.5	84.09141
552	84.10226
552.5	84.11435
553	84.12193
553.5	84.12641
554	84.1297
554.5	84.13242
555	84.13586
555.5	84.13745
556	84.13779
556.5	84.13645
557	84.13378
557.5	84.13185
558	84.13316
558.5	84.14287
559	84.15585
559.5	84.16716
560	84.1749
560.5	84.17613
561	84.17942
561.5	84.18808
562	84.19688
562.5	84.20494
563	84.21209
563.5	84.22625
564	84.24581
564.5	84.26647
565	84.27831
565.5	84.28515
566	84.28949
566.5	84.29817
567	84.30427
567.5	84.3085
568	84.30709
568.5	84.30521
569	84.29478
569.5	84.27734
570	84.25711
570.5	84.23838
571	84.22359
571.5	84.20983
572	84.19919
572.5	84.195
573	84.19758
573.5	84.20855
574	84.22008
574.5	84.23288
575	84.24161
575.5	84.25305
576	84.2637
576.5	84.2739
577	84.28431
577.5	84.29314
578	84.30406
578.5	84.31471
579	84.32259
579.5	84.33051
580	84.33663
580.5	84.34022
581	84.3368
581.5	84.33105
582	84.33222
582.5	84.33863
583	84.34456
583.5	84.34275
584	84.33979
584.5	84.34002
585	84.34587
585.5	84.34925
586	84.35221
586.5	84.35515
587	84.36039
587.5	84.36383
588	84.36528
588.5	84.35856
589	84.34825
589.5	84.33586
590	84.32092
590.5	84.30542
591	84.28739
591.5	84.2788
592	84.28055
592.5	84.28517
593	84.28961
593.5	84.29169
594	84.30151
594.5	84.3142
595	84.32602
595.5	84.32232
596	84.3211
596.5	84.31719
597	84.31252
597.5	84.30919
598	84.30761
598.5	84.31023
599	84.31312
599.5	84.31591
600	84.31579
600.5	84.31753
601	84.31811
601.5	84.32475
602	84.33287
602.5	84.34034
603	84.34774
603.5	84.35108
604	84.35419
604.5	84.35289
605	84.34468
605.5	84.33341
606	84.33125
606.5	84.33288
607	84.33815
607.5	84.34482
608	84.35606
608.5	84.37223
609	84.39045
609.5	84.40332
610	84.40986
610.5	84.41365
611	84.41124
611.5	84.41136
612	84.41217
612.5	84.41055
613	84.406
613.5	84.39787
614	84.38768
614.5	84.37781
615	84.37364
615.5	84.369
616	84.36725
616.5	84.36453
617	84.36505
617.5	84.36387
618	84.36521
618.5	84.37069
619	84.3802
619.5	84.384
620	84.38635
620.5	84.38559
621	84.38885
621.5	84.3965
622	84.40529
622.5	84.40871
623	84.40478
623.5	84.40188
624	84.3983
624.5	84.40318
625	84.41153
625.5	84.41021
626	84.40754
626.5	84.40154
627	84.39917
627.5	84.39414
628	84.39016
628.5	84.38922
629	84.39242
629.5	84.39716
630	84.40866
630.5	84.41693
631	84.42955
631.5	84.43802
632	84.44916
632.5	84.45711
633	84.46433
633.5	84.47183
634	84.47551
634.5	84.47957
635	84.47578
635.5	84.46721
636	84.46022
636.5	84.45844
637	84.45851
637.5	84.45919
638	84.45892
638.5	84.45626
639	84.45436
639.5	84.45428
640	84.45823
640.5	84.46013
641	84.46431
641.5	84.47223
642	84.4883
642.5	84.5072
643	84.52292
643.5	84.52737
644	84.52438
644.5	84.52008
645	84.519
645.5	84.52461
646	84.53731
646.5	84.54905
647	84.55497
647.5	84.55489
648	84.55513
648.5	84.54926
649	84.54272
649.5	84.53559
650	84.53307
650.5	84.53627
651	84.54392
651.5	84.55215
652	84.55083
652.5	84.53965
653	84.52244
653.5	84.50183
654	84.48523
654.5	84.47473
655	84.47392
655.5	84.48067
656	84.49293
656.5	84.50303
657	84.51162
657.5	84.51606
658	84.51723
658.5	84.51153
659	84.50464
659.5	84.49477
660	84.49232
660.5	84.49313
661	84.50076
661.5	84.49901
662	84.49785
662.5	84.49747
663	84.50521
663.5	84.51065
664	84.52343
664.5	84.53944
665	84.55881
665.5	84.57611
666	84.59083
666.5	84.6011
667	84.6036
667.5	84.60138
668	84.59753
668.5	84.59266
669	84.58093
669.5	84.5646
670	84.55317
670.5	84.54604
671	84.5488
671.5	84.54746
672	84.55262
672.5	84.55002
673	84.54957
673.5	84.54624
674	84.55571
674.5	84.56661
675	84.5798
675.5	84.59297
676	84.60346
676.5	84.60893
677	84.60776
677.5	84.61115
678	84.62241
678.5	84.63399
679	84.63938
679.5	84.64153
680	84.6449
680.5	84.64802
681	84.64781
681.5	84.64012
682	84.63357
682.5	84.62531
683	84.62529
683.5	84.62546
684	84.63006
684.5	84.63246
685	84.6343
685.5	84.63044
686	84.62555
686.5	84.62082
687	84.62318
687.5	84.63438
688	84.64372
688.5	84.64813
689	84.64289
689.5	84.63582
690	84.62547
690.5	84.61965
691	84.62044
691.5	84.62621
692	84.63555
692.5	84.64231
693	84.65126
693.5	84.65817
694	84.66487
694.5	84.66922
695	84.67147
695.5	84.67393
696	84.68112
696.5	84.68459
697	84.68453
697.5	84.6754
698	84.65668
698.5	84.63527
699	84.61086
699.5	84.59118
700	84.57672
700.5	84.57158
701	84.57041
701.5	84.56692
702	84.56317
702.5	84.56383
703	84.57065
703.5	84.58304
704	84.59099
704.5	84.6009
705	84.6076
705.5	84.61454
706	84.6204
706.5	84.62038
707	84.62625
707.5	84.63511
708	84.64802
708.5	84.65713
709	84.65731
709.5	84.656
710	84.64647
710.5	84.63587
711	84.62553
711.5	84.6164
712	84.61274
712.5	84.61696
713	84.62748
713.5	84.64308
714	84.65303
714.5	84.66636
715	84.67146
715.5	84.67624
716	84.67615
716.5	84.68224
717	84.69378
717.5	84.70675
718	84.71984
718.5	84.72672
719	84.72635
719.5	84.72396
720	84.72159
720.5	84.72179
721	84.7223
721.5	84.71808
722	84.71826
722.5	84.71772
723	84.71624
723.5	84.70804
724	84.69388
724.5	84.68399
725	84.67105
725.5	84.65723
726	84.63876
726.5	84.62734
727	84.61374
727.5	84.6092
728	84.61326
728.5	84.62725
729	84.6466
729.5	84.66933
730	84.69569
730.5	84.71786
731	84.73665
731.5	84.74973
732	84.76382
732.5	84.77261
733	84.77957
733.5	84.78303
734	84.77874
734.5	84.77333
735	84.75982
735.5	84.75423
736	84.73881
736.5	84.72078
737	84.69784
737.5	84.68391
738	84.67531
738.5	84.67146
739	84.66356
739.5	84.65781
740	84.64802
740.5	84.64399
741	84.64365
741.5	84.65359
742	84.67138
742.5	84.68805
743	84.70188
743.5	84.7067
744	84.70569
744.5	84.71008
745	84.71431
745.5	84.72592
746	84.72718
746.5	84.73019
747	84.72968
747.5	84.73074
748	84.72591
748.5	84.71482
749	84.69939
749.5	84.68876
750	84.68427
750.5	84.68807
751	84.69536
751.5	84.70825
752	84.71974
752.5	84.72446
753	84.72955
753.5	84.73279
754	84.73838
754.5	84.74499
755	84.74911
755.5	84.75602
756	84.76327
756.5	84.77157
757	84.77996
757.5	84.78334
758	84.77435
758.5	84.75165
759	84.72573
759.5	84.70349
760	84.69509
760.5	84.68773
761	84.69156
761.5	84.69722
762	84.6988
762.5	84.69405
763	84.68781
763.5	84.68042
764	84.67292
764.5	84.66719
765	84.6662
765.5	84.67169
766	84.6828
766.5	84.70004
767	84.71734
767.5	84.72426
768	84.71413
768.5	84.70352
769	84.70213
769.5	84.71708
770	84.74504
770.5	84.77266
771	84.79803
771.5	84.81287
772	84.81941
772.5	84.82017
773	84.81959
773.5	84.81647
774	84.80967
774.5	84.80075
775	84.79217
775.5	84.7864
776	84.78131
776.5	84.78033
777	84.77569
777.5	84.76734
778	84.75384
778.5	84.74984
779	84.7509
779.5	84.75377
780	84.75264
780.5	84.74878
781	84.74546
781.5	84.74732
782	84.74956
782.5	84.75325
783	84.75158
783.5	84.75099
784	84.74782
784.5	84.75147
785	84.75869
785.5	84.76739
786	84.76981
786.5	84.77415
787	84.77423
787.5	84.7735
788	84.76916
788.5	84.76478
789	84.75974
789.5	84.74869
790	84.74168
790.5	84.73999
791	84.74041
791.5	84.73807
792	84.72795
792.5	84.72197
793	84.7168
793.5	84.72217
794	84.72756
794.5	84.7369
795	84.73997
795.5	84.74084
796	84.7391
796.5	84.73906
797	84.7348
797.5	84.7361
798	84.74276
798.5	84.75745
799	84.76827
799.5	84.77572
800	84.78082
800.5	84.78901
801	84.79425
801.5	84.79579
802	84.79418
802.5	84.80155
803	84.81211
803.5	84.82395
804	84.82633
804.5	84.8248
805	84.82321
805.5	84.82364
806	84.82275
806.5	84.81438
807	84.80388
807.5	84.8001
808	84.79847
808.5	84.80375
809	84.80055
809.5	84.79636
810	84.78994
810.5	84.79514
811	84.80347
811.5	84.81238
812	84.82004
812.5	84.83054
813	84.83975
813.5	84.84924
814	84.85254
814.5	84.85886
815	84.86382
815.5	84.86499
816	84.86438
816.5	84.85776
817	84.86075
817.5	84.86104
818	84.86088
818.5	84.86035
819	84.85323
819.5	84.84431
820	84.83688
820.5	84.83841
821	84.84045
821.5	84.84038
822	84.83698
822.5	84.83164
823	84.82585
823.5	84.822
824	84.80779
824.5	84.79645
825	84.77903
825.5	84.76454
826	84.75476
826.5	84.75105
827	84.74938
827.5	84.74585
828	84.74715
828.5	84.75681
829	84.76599
829.5	84.77838
830	84.79594
830.5	84.81638
831	84.83821
831.5	84.86121
832	84.88936
832.5	84.91544
833	84.94099
833.5	84.96004
834	84.96017
834.5	84.95238
835	84.92615
835.5	84.90431
836	84.8902
836.5	84.89096
837	84.8936
837.5	84.90166
838	84.9099
838.5	84.92361
839	84.92922
839.5	84.93174
840	84.92903
840.5	84.93013
841	84.93731
841.5	84.94479
842	84.95385
842.5	84.95803
843	84.9533
843.5	84.92886
844	84.88509
844.5	84.84348
845	84.81525
845.5	84.80957
846	84.82186
846.5	84.84713
847	84.88583
847.5	84.92551
848	84.95679
848.5	84.9726
849	84.9492
849.5	84.96475
850	85.00089
850.5	85.0691
851	85.09873
851.5	85.1188
852	85.14214
852.5	85.15335
852.06449	85.16595
851.86488	85.17342
853.31206	85.16629
854.11051	85.1397
854.33507	85.11091
854.93391	85.08606
855.55769	85.05106
856.15653	85.01972
856.78031	85.00251
857.80332	84.96179
858.20255	84.89215
858.62672	84.81148
858.20255	84.76547
859.84934	84.78607
860.47313	84.8276
860.5	84.86325
862.71876	84.87708
861.5	84.91012
861.69575	84.95197
861.89536	84.98481
862.29459	84.98145
863.3176	84.96432
863.74177	84.93571
864.34061	84.91467
865	84.92722
865.5	84.94225
866	84.9679
866.5	84.99804
867	85.02721
867.5	85.03531
868	85.02968
868.5	85.03987
868.85682	85.06803
869.25604	85.09489
870.47867	85.1182
870.27905	85.10333
871	85.09487
871.5	85.07919
872	85.06497
872.5	85.01807
873	84.94607
873.5	84.91048
874	84.90334
874.5	84.91949
875	84.9116
875.5	84.88765
876	84.85145
876.5	84.82127
877	84.80947
877.5	84.80781
878	84.80958
878.5	84.81629
879	84.80774
879.5	84.80592
880	84.79447
880.5	84.78711
881	84.8132
881.5	84.86223
882	84.9104
882.5	84.93972
883	84.96706
883.5	84.99224
884	85.02671
884.5	85.0426
885	85.02596
885.5	85.00352
886	84.9839
886.5	84.99466
887	85.00662
887.5	85.0114
888	84.9887
888.5	84.95829
889	84.91457
889.5	84.88724
890	84.87956
890.5	84.88971
891	84.91549
891.5	84.9396
892	84.94637
892.5	84.95485
893	84.97017
893.5	84.99579
894	85.01341
894.5	85.0293
895	85.02963
895.5	85.03129
896	85.03486
896.5	85.02576
897	85.02883
897.5	85.03062
898	85.02525
898.5	85.02244
899	85.02029
899.5	85.03799
900	85.07852
900.5	85.09807
901	85.11052
901.5	85.10736
902	85.11272
902.5	85.12606
903	85.12945
903.5	85.11937
904	85.09726
904.5	85.0862
905	85.07082
905.5	85.068
906	85.04631
906.5	85.02618
907	85.00866
907.5	84.99929
908	84.98861
908.5	84.97619
909	84.96507
909.5	84.96077
910	84.9661
910.5	84.96127
911	84.96251
911.5	84.96308
912	84.98336
912.5	85.00152
913	85.01576
913.5	85.03487
914	85.06462
914.5	85.0979
915	85.11894
915.5	85.1299
916	85.13019
916.5	85.12282
917	85.10801
917.5	85.09774
918	85.08714
918.5	85.07657
919	85.06119
919.5	85.04348
920	85.03066
920.5	85.01108
921	84.99868
921.5	84.9945
922	85.0025
922.5	85.00654
923	85.00311
923.5	85.00221
924	84.99996
924.5	84.98987
925	84.97187
925.5	84.96178
926	84.95042
926.5	84.92774
927	84.90569
927.5	84.89182
928	84.88895
928.5	84.88567
929	84.88516
929.5	84.88634
930	84.90154
930.5	84.9172
931	84.93911
931.5	84.95277
932	84.96582
932.5	84.97474
933	84.96752
933.5	84.94954
934	84.91891
934.5	84.89972
935	84.89698
935.5	84.91018
936	84.92635
936.5	84.94422
937	84.97098
937.5	85.00127
938	85.02001
938.5	85.03773
939	85.05553
939.5	85.07156
940	85.08
940.5	85.07828
941	85.07302
941.5	85.06532
942	85.05187
942.5	85.03098
943	84.99919
943.5	84.97553
944	84.96151
944.5	84.96115
945	84.96231
945.5	84.96737
946	84.97383
946.5	84.9788
947	84.98354
947.5	84.97834
948	84.97737
948.5	84.97856
949	84.98217
949.5	84.97767
950	84.9711
950.5	84.97163
951	84.97539
951.5	84.97604
952	84.97051
952.5	84.96495
953	84.96142
953.5	84.95792
954	84.95538
954.5	84.94832
955	84.95054
955.5	84.95533
956	84.96016
956.5	84.95323
957	84.9464
957.5	84.94282
958	84.95219
958.5	84.95272
959	84.95398
959.5	84.9486
960	84.94858
960.5	84.95076
961	84.95262
961.5	84.95165
962	84.94733
962.5	84.9485
963	84.95743
963.5	84.96972
964	84.99183
964.5	85.0095
965	85.0194
965.5	85.01568
966	85.00905
966.5	84.99698
967	84.99491
967.5	84.99437
968	84.99257
968.5	84.98799
969	84.99206
969.5	85.00089
970	85.01907
970.5	85.0361
971	85.05255
971.5	85.0568
972	85.05444
972.5	85.05317
973	85.04782
973.5	85.03784
974	85.02829
974.5	85.01273
975	84.99024
975.5	84.97449
976	84.95775
976.5	84.94531
977	84.93431
977.5	84.92522
978	84.92199
978.5	84.92877
